year,month,country,region,avg_temp_c,precipitation_mm,air_quality_index,uv_index,malaria_cases,dengue_cases,population_density,healthcare_budget
2020,9,Palestinian Territory,Central,16.03531275584241,108.00012352206825,88.26087227515156,8.85965367014848,88,32,113,1068
2020,10,Palestinian Territory,Central,20.807758038679722,197.17868036911037,63.4188312208791,10.1761354790294,89,132,113,1068
2020,11,Palestinian Territory,Central,22.72347953261989,169.4000118619587,64.75018995128293,12.0,8,33,113,1068
2020,12,Palestinian Territory,Central,25.216796624968303,75.73966202490617,39.836499554736456,10.040365767710945,12,76,113,1068
2021,1,Palestinian Territory,Central,29.59754127462878,176.45843396873198,89.9707172228139,10.416476614683269,52,59,113,1068
2021,2,Palestinian Territory,Central,32.55865576045453,132.54902122650591,63.88885483046617,12.0,100,49,113,1068
2021,3,Palestinian Territory,Central,35.52784711398367,125.22212187101269,107.91414795117082,10.823753881326569,34,92,113,1068
2021,4,Palestinian Territory,Central,31.157269508514315,214.348408796511,48.55486748145174,12.0,106,133,113,1068
2021,5,Palestinian Territory,Central,29.150098797366073,174.98806383303625,47.669919256359734,11.067920629963414,26,65,113,1068
2021,6,Palestinian Territory,Central,26.843945797335724,156.77735555381037,62.69001652001673,9.357601827195825,62,91,113,1068
2021,7,Palestinian Territory,Central,18.862834902178285,144.05887375728537,27.749462921542694,8.780529755683952,63,37,113,1068
2021,8,Palestinian Territory,Central,21.83146510614435,222.77762774499504,47.845795478841694,12.0,154,72,113,1068
2021,9,Palestinian Territory,Central,16.320820097114364,219.93240724572192,72.67719638126464,9.651615150656067,25,89,113,1068
2021,10,Palestinian Territory,Central,16.20685433161495,244.10161689073982,84.34194666657876,12.0,96,36,113,1068
2021,11,Palestinian Territory,Central,23.9776273543071,82.64305652604745,84.76486126399617,11.9993989958129,128,82,113,1068
2021,12,Palestinian Territory,Central,26.837182701184105,91.50337622223608,70.78742382672365,10.167571737358475,13,132,113,1068
2022,1,Palestinian Territory,Central,27.52087575759251,111.73209420805004,35.13425271968919,11.412659983165252,131,132,113,1068
2022,2,Palestinian Territory,Central,35.52366366610816,141.69163652335214,31.002721860010453,10.618954732076048,93,86,113,1068
2022,3,Palestinian Territory,Central,34.8385180022234,212.57163980843282,99.34486218497821,9.770485428784049,43,160,113,1068
2022,4,Palestinian Territory,Central,28.773120496277375,136.45241701245206,41.17311608349745,12.0,141,132,113,1068
2022,5,Palestinian Territory,Central,31.111542181432213,166.8812689027571,67.98163127523344,11.181612417427495,108,119,113,1068
2022,6,Palestinian Territory,Central,24.79855414552653,136.3206208319962,73.15808914359569,11.428915994344752,128,120,113,1068
2022,7,Palestinian Territory,Central,21.299758125168037,216.31242178021827,77.80153019462432,12.0,65,101,113,1068
2022,8,Palestinian Territory,Central,17.553659851867486,142.4832789089368,51.08448749895311,12.0,26,113,113,1068
2022,9,Palestinian Territory,Central,17.569566860331893,94.6809368234585,59.38734821789457,11.249871733399544,102,98,113,1068
2022,10,Palestinian Territory,Central,18.818900434036447,113.44534358515324,30.807328611752723,9.939633499693688,63,95,113,1068
2022,11,Palestinian Territory,Central,22.63277599458059,223.3859199651115,46.574831938820694,10.946882338230544,104,103,113,1068
2022,12,Palestinian Territory,Central,24.928902568518232,172.41552898804258,81.08964749216254,12.0,119,107,113,1068
2023,1,Palestinian Territory,Central,28.313526901217966,109.77217550821841,27.240854308826336,11.832445129720298,120,120,113,1068
2023,2,Palestinian Territory,Central,32.71935144994003,188.24300945647866,34.53354209532728,12.0,92,91,113,1068
2023,3,Palestinian Territory,Central,33.46977373163511,85.040314314193,27.09353156027028,11.657300906522408,131,42,113,1068
2023,4,Palestinian Territory,Central,34.52953553702195,120.54161444906742,70.4552870425604,11.6284444297076,64,62,113,1068
2023,5,Palestinian Territory,Central,29.1158065156448,128.32793050578664,26.218184268709365,12.0,107,119,113,1068
2023,6,Palestinian Territory,Central,24.072497857392435,266.89038198273226,69.08301576513621,10.354274614008446,20,136,113,1068
2023,7,Palestinian Territory,Central,21.550879064804892,179.07372626253593,45.10976978351749,9.754964964984781,92,82,113,1068
2023,8,Palestinian Territory,Central,17.277851932552828,155.5803478955223,41.403709603417106,10.229943214664143,104,55,113,1068
2023,9,Palestinian Territory,Central,20.884121602802402,200.82301219501483,38.3026091468462,12.0,61,89,113,1068
2023,10,Palestinian Territory,Central,15.5394258898967,146.33050519013847,65.9966033827365,11.322580627402345,93,42,113,1068
2023,11,Palestinian Territory,Central,22.415708428251744,74.11772256167538,86.20002260561088,12.0,3,100,113,1068
2023,12,Palestinian Territory,Central,26.39242306560519,138.1690372568124,71.38575525014276,12.0,147,122,113,1068
2000,1,Macao,North,27.49012839648826,180.28622179461217,32.265301530634105,10.81049192623443,31,90,360,3456
2000,2,Macao,North,30.739805838760265,206.38350189793687,29.906137256139587,12.0,35,101,360,3456
2000,3,Macao,North,32.7510904170563,217.2329228483988,0.0,8.231172553033197,50,149,360,3456
2000,4,Macao,North,30.198360378456886,277.6295711287025,28.611416625040405,12.0,63,124,360,3456
2000,5,Macao,North,24.51314417939114,137.90349778099758,31.48567278758746,12.0,96,52,360,3456
2000,6,Macao,North,22.884815136552195,261.5729564662089,8.802032276521466,12.0,147,133,360,3456
2000,7,Macao,North,15.669729209461549,249.74938458157953,30.7651145767189,12.0,16,65,360,3456
2000,8,Macao,North,11.672950787188324,252.26862532824515,72.36163665241665,11.243135701638215,0,20,360,3456
2000,9,Macao,North,13.020442099517073,188.53176205958502,37.30599678815777,12.0,0,19,360,3456
2000,10,Macao,North,13.859105519135188,194.5144141722587,25.932670348171136,11.52792814451745,41,7,360,3456
2000,11,Macao,North,18.553769221170494,175.89705616141666,0.0,9.249572036312912,3,76,360,3456
2000,12,Macao,North,24.357515800307237,216.44987569418757,68.14228458846124,12.0,22,63,360,3456
2001,1,Macao,North,26.343116731737958,199.85523481011012,39.110193090013865,12.0,66,90,360,3456
2001,2,Macao,North,31.418055593459115,159.643029395584,60.65128655982839,11.72128105988903,13,140,360,3456
2001,3,Macao,North,33.5819506117155,98.00525582734724,3.7334167252707573,12.0,24,98,360,3456
2001,4,Macao,North,30.955152000945724,152.11969333456892,66.81005239325378,7.1133277538713715,105,119,360,3456
2001,5,Macao,North,28.138968722128517,264.82168977770004,39.74941556804866,12.0,108,136,360,3456
2001,6,Macao,North,21.934527745046154,208.87141991700398,40.85122725320451,12.0,0,123,360,3456
2001,7,Macao,North,19.161595716288904,268.5612933441703,0.24778528325892069,11.086348678814055,40,108,360,3456
2001,8,Macao,North,12.183634495179014,223.36442350489128,38.04984321031344,10.56241743020584,0,46,360,3456
2001,9,Macao,North,14.977210398151982,266.0616528252252,19.1378339991125,8.837838441775045,119,29,360,3456
2001,10,Macao,North,13.18223607117949,263.07718981193347,50.85300925269779,11.809174782717406,101,85,360,3456
2001,11,Macao,North,16.488296896401458,214.7894382357568,68.47357707606696,11.743946895322704,96,67,360,3456
2001,12,Macao,North,24.8849510939604,218.01034374524414,37.943282188508505,9.498043769990792,106,100,360,3456
2002,1,Macao,North,30.535846879561145,127.71409791683698,18.842107276650573,11.422791942472141,98,39,360,3456
2002,2,Macao,North,30.28407316480442,77.02887629910197,23.243312187804605,12.0,18,41,360,3456
2002,3,Macao,North,30.63990112300833,186.25848582475598,45.232530676120334,12.0,127,84,360,3456
2002,4,Macao,North,28.856775662242974,212.81945504779193,56.61168121159302,10.776054266928243,137,44,360,3456
2002,5,Macao,North,27.570463519863413,243.12517360316764,56.14742954264493,8.697910988965242,44,147,360,3456
2002,6,Macao,North,24.16871357873315,273.78174818910907,58.269431078728005,10.559553814197894,114,104,360,3456
2002,7,Macao,North,14.889676815327597,192.78828703844735,38.11838023682108,8.044990688530593,27,67,360,3456
2002,8,Macao,North,14.759998219329058,231.68382342924292,55.872184033093774,12.0,0,30,360,3456
2002,9,Macao,North,16.613663619448946,217.24935773531178,91.41153386455215,12.0,86,73,360,3456
2002,10,Macao,North,15.8361657794907,154.68572510980906,36.47184975322686,11.597397818650125,106,76,360,3456
2002,11,Macao,North,20.665723568329422,185.76666040862642,37.932104796093796,11.970557392753772,45,110,360,3456
2002,12,Macao,North,19.01643412791062,75.95991727320973,67.85444035218029,12.0,55,79,360,3456
2003,1,Macao,North,27.535385484854835,163.5951606516524,34.24716376441083,11.446881561862636,86,84,360,3456
2003,2,Macao,North,27.55559691558911,235.80044811013727,28.189835772488223,10.354766431743275,51,58,360,3456
2003,3,Macao,North,32.3652099937806,184.8239612860982,57.71107696141485,10.55726164618018,37,52,360,3456
2003,4,Macao,North,29.177237438860747,166.93932260528416,44.3659112796596,11.745557815778835,124,37,360,3456
2003,5,Macao,North,29.500103207054174,203.13849548268485,42.789894348451895,12.0,32,110,360,3456
2003,6,Macao,North,23.88484514049603,156.91963014591164,37.45241780469709,12.0,67,109,360,3456
2003,7,Macao,North,19.46223165356858,296.8446202750558,46.05772039929704,7.553108991408881,73,30,360,3456
2003,8,Macao,North,15.19731920025114,234.5397305856745,62.9255914391661,9.715969696497764,0,29,360,3456
2003,9,Macao,North,12.716135727981637,245.76806365746887,72.71334940980319,10.824494040338823,47,89,360,3456
2003,10,Macao,North,19.231278841494177,125.03448201427952,63.470241956838734,12.0,52,116,360,3456
2003,11,Macao,North,20.106015473216868,230.92130141068031,55.87244612887761,12.0,31,82,360,3456
2003,12,Macao,North,24.083031869362035,210.0531268940578,57.46576014813455,12.0,85,106,360,3456
2004,1,Macao,North,26.42257830048373,173.6640248811868,53.58319319462326,9.871784954690789,14,127,360,3456
2004,2,Macao,North,29.279694211124774,199.43048421567175,38.604050601213274,11.74025393699505,67,86,360,3456
2004,3,Macao,North,31.175596391953963,171.87731842480207,76.90669629875426,12.0,33,55,360,3456
2004,4,Macao,North,34.1538735289742,288.4454132249641,30.141045976062614,12.0,159,86,360,3456
2004,5,Macao,North,25.133946218686827,181.29560560977728,23.775755029017034,10.849450100974448,42,126,360,3456
2004,6,Macao,North,22.48872204628713,230.3506512372955,30.547134461609588,11.10647781140171,146,39,360,3456
2004,7,Macao,North,18.547773500535325,226.87034721727886,33.28238032926936,12.0,63,27,360,3456
2004,8,Macao,North,14.771285777313812,197.1256293028306,12.492531864063217,9.75372864053859,27,37,360,3456
2004,9,Macao,North,13.62735948046471,246.44061732975504,74.00056663335504,12.0,22,112,360,3456
2004,10,Macao,North,17.773103410245238,146.5028145925416,56.7258447931882,12.0,72,29,360,3456
2004,11,Macao,North,17.62109632365902,160.81197357631055,0.0,10.744079003212983,72,23,360,3456
2004,12,Macao,North,25.348248220022157,180.94533911269053,49.89610237328395,10.066892025732733,122,111,360,3456
2005,1,Macao,North,33.460392051742026,258.46350468168197,25.60586366993681,12.0,102,150,360,3456
2005,2,Macao,North,28.582841458277255,289.1182764542285,47.92330977782798,12.0,111,45,360,3456
2005,3,Macao,North,31.783715830964304,231.9706305729862,29.640542142794033,10.549140451722693,151,101,360,3456
2005,4,Macao,North,29.36489858201015,173.69956235354115,23.292469875266917,11.121191166987298,148,114,360,3456
2005,5,Macao,North,26.324071109326383,121.08652998118733,27.051930726777513,11.390591731844252,137,80,360,3456
2005,6,Macao,North,25.98509714547719,228.91730956513913,3.307765585193934,10.101178104633776,90,114,360,3456
2005,7,Macao,North,20.00326800343912,233.90335531916077,14.873285737918373,11.521336898179538,48,115,360,3456
2005,8,Macao,North,21.48809298183633,302.07508262399693,37.021604725025924,12.0,18,47,360,3456
2005,9,Macao,North,14.678948943450932,45.973115220341555,70.98209292820682,10.528098258182055,26,18,360,3456
2005,10,Macao,North,17.00865708554532,144.88991206965795,46.41485183037385,10.838291834680843,32,56,360,3456
2005,11,Macao,North,19.375353024348392,145.6433451165913,11.252023233337198,12.0,101,36,360,3456
2005,12,Macao,North,25.892960727168308,246.7438619265447,61.376893426345646,12.0,30,105,360,3456
2006,1,Macao,North,29.657160425013917,121.51306166534631,25.407673995781195,9.364820624063475,120,102,360,3456
2006,2,Macao,North,33.31759790099174,147.91353612641194,30.79898782070366,8.306719611007882,103,91,360,3456
2006,3,Macao,North,33.15131184370048,155.1970248403677,35.598725065234106,11.470667212852444,42,79,360,3456
2006,4,Macao,North,27.61365410432881,178.9935319048859,72.2681201314205,12.0,0,50,360,3456
2006,5,Macao,North,31.7159790939982,247.23672394007565,17.167944033919817,12.0,107,120,360,3456
2006,6,Macao,North,23.10041082105628,269.3615133921347,90.58037828436898,8.74265221234962,151,66,360,3456
2006,7,Macao,North,18.102693921956405,265.00297388790375,63.536967071888085,10.26373147682687,3,130,360,3456
2006,8,Macao,North,18.024982824829912,240.38662311402325,21.704127203436343,12.0,93,108,360,3456
2006,9,Macao,North,14.616478664251252,152.3298696921966,42.20688682010635,11.993764415950057,107,24,360,3456
2006,10,Macao,North,18.39195530248279,83.18671184149132,20.724525075885296,12.0,81,5,360,3456
2006,11,Macao,North,17.544825215542357,161.3562836796249,25.745553433506174,8.145649156407359,94,37,360,3456
2006,12,Macao,North,27.332599127105336,192.21369572401886,30.899227306405464,11.973334843872278,8,109,360,3456
2007,1,Macao,North,29.00434657116529,146.45324364851993,71.11185912806472,11.908175950920157,97,109,360,3456
2007,2,Macao,North,30.35358525125251,292.55128084431,24.21274540739796,12.0,73,58,360,3456
2007,3,Macao,North,33.8904258698847,248.56670150142378,41.758496731008705,11.078891657970722,49,104,360,3456
2007,4,Macao,North,28.871774302968156,291.04494038715995,14.966894782548977,12.0,138,66,360,3456
2007,5,Macao,North,26.498375328893932,119.82708192322238,41.65323533772414,12.0,44,54,360,3456
2007,6,Macao,North,20.031883025024268,202.31349728023343,20.58787239152342,12.0,0,42,360,3456
2007,7,Macao,North,21.57170541725378,223.38558813693433,76.57583389797223,10.316666928800815,61,113,360,3456
2007,8,Macao,North,17.934736678343526,330.24097367360577,2.0641010503083024,12.0,59,35,360,3456
2007,9,Macao,North,15.629538788045016,247.64004178412034,35.88704740869848,9.305945124611355,76,86,360,3456
2007,10,Macao,North,15.7825216621838,165.03164510327574,73.33464500677033,12.0,69,12,360,3456
2007,11,Macao,North,18.05311843665106,178.22801336414918,37.05088228483234,10.718867540443377,65,115,360,3456
2007,12,Macao,North,24.924630832527765,155.1119232704805,36.74663483813907,12.0,133,87,360,3456
2008,1,Macao,North,25.828473529745125,190.65537133691515,45.16467629408136,12.0,7,108,360,3456
2008,2,Macao,North,28.347892412002896,244.24654702825381,7.096999142532951,11.227742012285244,22,107,360,3456
2008,3,Macao,North,30.712367187496664,129.75772735084703,30.82749687130844,12.0,100,64,360,3456
2008,4,Macao,North,31.673364646670922,207.53367627902074,24.65487383735511,12.0,29,82,360,3456
2008,5,Macao,North,27.354782275353337,205.02452798464984,70.5141006687512,12.0,28,136,360,3456
